iProfile,x,y,Biome,NPP,fBNPP,ANPP,SOC20,SOC40,SOC60,SOC80,SOC100,SOC150,SOC200,BNPP0.5.cm,BNPP5.10.cm,BNPP10.15.cm,BNPP15.20.cm,BNPP20.25.cm,BNPP25.30.cm,BNPP30.35.cm,BNPP35.40.cm,BNPP40.45.cm,BNPP45.50.cm,BNPP50.55.cm,BNPP55.60.cm,BNPP60.65.cm,BNPP65.70.cm,BNPP70.75.cm,BNPP75.80.cm,BNPP80.85.cm,BNPP85.90.cm,BNPP90.95.cm,BNPP95.100.cm,BNPP100.105.cm,BNPP105.110.cm,BNPP110.115.cm,BNPP115.120.cm,BNPP120.125.cm,BNPP125.130.cm,BNPP130.135.cm,BNPP135.140.cm,BNPP140.145.cm,BNPP145.150.cm,BNPP150.155.cm,BNPP155.160.cm,BNPP160.165.cm,BNPP165.170.cm,BNPP170.175.cm,BNPP175.180.cm,BNPP180.185.cm,BNPP185.190.cm,BNPP190.195.cm,BNPP195.200.cm
423,-61.53750047,-18.4676835,2,334.9,0.397142258,201.8970578,3204.4824,1720.7616,1052.6208,795.906,623.084,1239.81,1483.758,6.60209697,6.795137321,7.1636689,7.707691707,8.25117922,8.266051869,7.656295187,6.421909174,4.800725002,3.506236187,2.668168823,2.286522909,2.22806497,2.093094578,1.808938928,1.375598019,0.868294441,0.512695954,0.349833061,0.379705763,0.55331876,0.723686157,0.864083243,0.97451002,1.054966486,1.105452644,1.125968491,1.116514029,1.077089257,1.007694175,0.917042356,0.831274515,0.755143511,0.688649342,0.631792009,0.584571513,0.546987852,0.519041028,0.500731039,0.492346992
424,-63.6208338,-26.88435013,2,483.2,0.401983109,288.9617617,3697.152,2387.2104,1434.3864,1407.924,764.456,1820.475,1927.6,24.59481594,23.69066008,21.96454434,19.41646873,16.25213054,13.08862165,10.03814059,7.100687349,4.45415869,2.63224487,1.731980481,1.753365524,2.418926313,2.896241794,3.033962684,2.832088982,2.382693179,1.961992742,1.620209031,1.357342044,1.162902077,1.005420012,0.879174191,0.784164615,0.720391284,0.687854197,0.686553354,0.716488756,0.777660402,0.870068293,0.984189003,1.091452258,1.186663462,1.269822614,1.340929716,1.399984766,1.446987765,1.481938713,1.50483761,1.515322895
425,19.8874992,47.76564957,9,488.4,0.4826231,252.686878,6491.2256,3051.9168,1981.98,1345.3596,1047.552,1919.463,1348.336,40.52873161,37.52684135,31.79595994,23.33608739,13.48090473,6.231455076,2.315200806,1.732141923,3.549918019,4.971447871,5.488171257,5.100088176,4.044093335,3.030870851,2.189636018,1.520388836,1.029580619,0.736565308,0.644861802,0.7544701,1.011489202,1.2542161,1.453250248,1.608591646,1.720240293,1.78819619,1.812459337,1.793029734,1.72990738,1.623092276,1.485411876,1.35534854,1.239899063,1.139063443,1.052841682,0.981233778,0.924239732,0.881859544,0.854093214,0.841379158
426,-131.2291669,62.43231618,7,287.3,0.453824844,156.9161223,5179.9968,1762.332,880.8516,616.99,585.144,1245.58,834.015,25.2996399,23.69102245,20.62002551,16.08664906,10.71014033,6.34824095,3.338722138,1.68158389,1.116270881,0.861117132,0.774001558,0.854924158,1.042687169,1.153697299,1.154573951,1.045317123,0.863751628,0.7233519,0.644749655,0.627944893,0.656788222,0.682831464,0.697265861,0.700091413,0.691308119,0.670915979,0.638914994,0.595305164,0.540086488,0.473258966,0.399076606,0.330301427,0.269253796,0.215933713,0.170341179,0.132476192,0.102338754,0.079928864,0.065246523,0.058523556
427,31.66249915,-11.02601686,2,766,0.31507021,524.6562191,4725.376,2318.6688,1592.8864,1199.1392,1024.3744,1922.1345,1575.34,9.372509058,9.764387776,10.51251987,11.61690535,12.81627478,13.32681993,13.00603018,11.85390555,10.06300445,8.211002073,6.402930296,4.638789113,3.059286869,2.086548596,1.797324301,2.191613983,3.04934735,3.710313522,4.054474156,4.081829254,3.867627906,3.637617387,3.432842655,3.253303712,3.099000556,2.969933187,2.866101607,2.787505814,2.734145809,2.706021592,2.697700353,2.692883666,2.688608179,2.684873893,2.681680808,2.679028924,2.676918241,2.675348758,2.674320477,2.673849632
428,105.6708322,71.9489828,7,134.7,0.571303902,57.7453644,18892.2624,4070.56,2653.5256,2940.168,2501.685,7448.2265,1300.143,16.79813873,15.51772905,13.07331058,9.464883314,5.241965904,2.05311431,0.256081978,0,0.160879063,0.568287016,0.759321095,0.71790575,0.508165371,0.322473127,0.195805957,0.128163861,0.108256734,0.10221426,0.103878202,0.113248557,0.128224831,0.142505535,0.154944943,0.165543055,0.174299872,0.181215394,0.18628962,0.18952255,0.190914184,0.190464524,0.188625002,0.186749926,0.185085533,0.183631822,0.182388795,0.181356449,0.180534787,0.179923807,0.17952351,0.179340216
429,132.1791654,56.62398287,6,392,0.327246323,263.7194414,14550.732,4036.5132,2082.9846,1343.8824,519.4638,1127.172,1161.12,7.566167506,7.47462582,7.299864419,7.041883304,6.684236573,6.177586523,5.512962663,4.690364992,3.788023514,3.04062824,2.49085008,2.138689034,1.929095392,1.696920017,1.412135794,1.074742723,0.727645834,0.499560214,0.413888606,0.47063101,0.633211185,0.791900407,0.926747998,1.037753959,1.124918289,1.188240989,1.227722058,1.243361497,1.235159306,1.203115484,1.153652218,1.106036071,1.063770052,1.026854162,0.995288401,0.96907277,0.948207267,0.932691893,0.922526648,0.917872035
430,68.837499,52.64898288,9,291,0.666754913,96.97432032,6794.8652,3994.7688,2435.4432,1631.552,1109.2158,1861.398,1351.35,34.75294949,32.18095107,27.27077226,20.02241307,11.56694581,5.29758743,1.83128646,1.168042903,2.535655021,3.617517599,3.992429689,3.660391291,2.813388333,2.027378596,1.407081675,0.952497571,0.654826692,0.487670258,0.446228493,0.530501396,0.706646732,0.873137799,1.011515196,1.121778922,1.203928979,1.257965365,1.283888081,1.281697127,1.251392502,1.192974208,1.114469104,1.039957772,0.9738185,0.916051287,0.866656135,0.825633042,0.792982009,0.768703035,0.752796122,0.74551243
431,117.9958321,4.907316406,1,1052.2,0.147895527,896.5843265,4500.4274,2175.714,1448.5632,1168.336,1025.4864,2041.2,1650.3345,11.06137234,10.7960193,10.28943623,9.541623117,8.581903983,7.498250873,6.306658702,5.007127471,3.680028607,2.566476394,1.710309792,1.1115288,0.741024153,0.511468057,0.406982729,0.42756817,0.53977284,0.64324212,0.719729717,0.769235631,0.796126757,0.813503783,0.823748655,0.82686137,0.82284193,0.811690335,0.793406583,0.767990676,0.735442614,0.695762396,0.651533278,0.610505027,0.574086692,0.542278273,0.51507977,0.492491182,0.474512511,0.461143755,0.452384915,0.448374288
432,19.6874992,3.348983079,1,840,0.229224281,647.451604,4854.72,2537.108,1652.43,1291.791,1080.1728,2340.5625,1912.266,31.21651323,29.58284196,26.464015,21.86003234,16.32157124,11.50066346,7.697678421,4.912616113,3.053476138,1.844257297,1.234777551,1.225036901,1.636969912,1.936380279,2.026141402,1.90625328,1.644763022,1.445811958,1.346516693,1.346877226,1.4193605,1.481367341,1.517879717,1.528897627,1.514421073,1.474450054,1.40898457,1.318024621,1.201570207,1.059621327,0.901414431,0.754658863,0.624392684,0.510615894,0.413328495,0.332530485,0.268221865,0.220402634,0.189072794,0.174727025
433,131.0958321,54.65731621,7,400.3,0.403006248,238.9765989,6524.6816,2012.9664,1098.2304,738.72,797.9544,970.288,727.272,11.43478403,11.10543529,10.47667859,9.548513944,8.395002584,7.238328219,6.118887886,5.036681587,4.006906214,3.075152444,2.249709491,1.530577356,0.943016459,0.562808066,0.403730587,0.465784023,0.683878792,0.862746147,0.966882679,0.996288389,0.967888945,0.932461355,0.899237804,0.86821829,0.839402814,0.812791376,0.788383976,0.766180614,0.746181289,0.728386003,0.712657722,0.698585351,0.686094146,0.675184105,0.665855231,0.658107521,0.651940976,0.647355597,0.644351383,0.642975769
434,99.87083221,70.78231614,7,142.8,0.504993401,70.68694234,18938.8072,4181.5732,3073.59,3057.3312,2207.52,7179.258,1397.28,17.09312467,15.76796165,13.23810498,9.503554657,5.132743772,1.830971608,0.116809299,0,0.012446003,0.294447722,0.514830764,0.507968624,0.336319703,0.187259211,0.094855368,0.059108174,0.065996893,0.073459316,0.073847768,0.06716225,0.055389325,0.044488685,0.03554391,0.028555001,0.023521958,0.020444779,0.019323466,0.020158019,0.022948437,0.02769472,0.033823434,0.039614274,0.044754458,0.049243986,0.053082858,0.056271073,0.058808632,0.060695535,0.061931782,0.062497853
435,-131.0125002,66.59064949,6,187.8,0.290789642,133.1897052,28193.8464,38009.405,29480.8368,23338.665,24483.285,48727.656,61363.56,3.984282506,3.850235202,3.594326714,3.216557041,2.748589642,2.285414894,1.844303775,1.425256285,1.040693055,0.727875974,0.493579934,0.337804933,0.250729139,0.202887053,0.188921311,0.208831915,0.251093846,0.281132056,0.292660171,0.285678192,0.265651512,0.248976312,0.238633714,0.234623719,0.236946327,0.245601538,0.260589351,0.281909768,0.309562788,0.34354841,0.381600394,0.416920012,0.448271135,0.475653761,0.49906789,0.518513523,0.533990659,0.545499299,0.553039443,0.556492035
436,33.61249915,-12.88435019,2,642.1,0.30984951,443.1456296,4725.376,2318.6688,1592.8864,1199.1392,1024.3744,1922.1345,1575.34,20.25857039,19.53408214,18.15096818,16.10922854,13.66169364,11.56685477,9.962619433,8.848987635,8.063299541,7.117575649,5.923092415,4.479849839,2.982197984,2.013187037,1.678826123,1.979115243,2.718673966,3.311361001,3.650605206,3.736406579,3.622212979,3.468367977,3.304024949,3.129183897,2.943844819,2.748007716,2.541672588,2.324839435,2.097508257,1.859679054,1.619101494,1.399024585,1.203675418,1.033053994,0.887160313,0.765994374,0.669556178,0.597845724,0.550863013,0.529349877
437,-3.795834038,8.432316392,2,493.6,0.387713127,302.2248005,3134.3312,1490.076,1059.5088,840.5856,769.9674,1499.37,1222.128,10.35139369,10.36474392,10.39023072,10.4278541,10.39115809,10.02077482,9.269546481,8.13747308,6.726224605,5.340811016,4.036688672,2.813857572,1.748328044,1.068131071,0.814726831,0.988115324,1.458599176,1.837086259,2.052832549,2.105838048,2.033250244,1.946511603,1.865884391,1.791368609,1.722964256,1.660671332,1.604489839,1.554419774,1.510461139,1.472613934,1.440245276,1.411456518,1.385902452,1.363583078,1.344498396,1.328648406,1.316033108,1.306652501,1.300506587,1.297692405
438,-7.770834022,15.4656497,2,72.9,0.426269226,41.82497342,610.421,445.3584,363.0534,291.6186,221.966,596.745,477.09,1.272608001,1.324893989,1.424712693,1.572064113,1.72876211,1.780248262,1.705693767,1.505098624,1.213832498,0.93800438,0.696906814,0.4905398,0.327826587,0.235536918,0.218538021,0.276829894,0.385736203,0.471227943,0.519845294,0.531588256,0.514685802,0.493824854,0.473493941,0.453693065,0.434422224,0.415681419,0.39747065,0.379789917,0.362639221,0.346018559,0.330166486,0.315798657,0.30304519,0.291906086,0.282381345,0.274470967,0.268174952,0.2634933,0.26042601,0.259021515
439,109.2791655,33.89064962,3,159.4,0.339078407,105.3509019,5423.884,1909.92,872.176,602.0748,584.3016,1228.442,755.136,3.580972594,3.518968462,3.400596936,3.225858017,2.992708116,2.695016463,2.331668373,1.902663847,1.445455799,1.072402973,0.803934232,0.640049577,0.55582574,0.476492918,0.388456602,0.291716792,0.197159358,0.137441908,0.11850219,0.140340203,0.19212146,0.241342503,0.282093611,0.314374783,0.338186021,0.353527324,0.360398692,0.358800126,0.348731624,0.330193187,0.305623752,0.282340126,0.261672637,0.243621286,0.228186073,0.215366998,0.205164061,0.197577261,0.192606599,0.190330559
440,77.6208323,51.76564955,9,200,0.529983521,94.0032958,6793.2408,3286.71,1684.1808,1241.2464,1117.14,2407.1695,1235.542,18.52651126,17.42169449,15.31249884,12.1989243,8.492045715,5.425087592,3.222272571,1.883600649,1.26300572,0.922289456,0.781779435,0.841475657,1.037251476,1.176726956,1.224923925,1.181842385,1.072688438,0.973080389,0.896767023,0.84374834,0.808347801,0.773535794,0.736216026,0.696388497,0.654053206,0.609210154,0.56185934,0.512000765,0.459634429,0.404760331,0.349187064,0.2983404,0.253206845,0.213786398,0.180079059,0.152084828,0.129803706,0.113235692,0.102380786,0.097410382
441,57.75416572,38.17398294,5,63.5,0.498074722,31.87225515,1826.46,1326.4888,1010.8008,824.1984,809.1,1620.08,1130.976,1.660170099,1.669836637,1.688290937,1.715532999,1.735491228,1.69995084,1.600145509,1.436075236,1.221675663,0.998753722,0.774910673,0.550146515,0.341283328,0.198787354,0.131834271,0.140424081,0.202909038,0.254345908,0.28292683,0.288651805,0.276898348,0.26379901,0.252286981,0.242362262,0.234024852,0.227274752,0.22211196,0.218536479,0.216548306,0.216147443,0.216962072,0.217876739,0.218688634,0.219397758,0.22000411,0.22050769,0.220908499,0.221206537,0.221401803,0.221491214
442,16.84583255,-3.301016895,2,1166.2,0.267893028,853.7831507,3068.793,1581.174,1145.32,897.056,825.3154,1597.8745,1303.0875,49.83226467,46.54754622,39.54804902,29.21545791,17.18840191,8.382768,3.692353834,3.117159407,5.487605436,7.294954068,7.901252967,7.306502132,5.827275786,4.413296598,3.237241418,2.299110243,1.607822673,1.190137497,1.050919951,1.190170035,1.534090496,1.861289579,2.131514237,2.34476447,2.501040278,2.600341662,2.64266862,2.628021154,2.556399262,2.427802946,2.258723791,2.098636556,1.95653665,1.832424074,1.726298828,1.638160911,1.568010325,1.515847068,1.481671142,1.466022165
443,112.9958322,1.532316419,1,913.1,0.253499928,681.6292157,4500.4274,2175.714,1448.5632,1168.336,1025.4864,2041.2,1650.3345,15.62111418,15.39977225,14.97721039,14.3534286,13.47627231,12.18927783,10.46399721,8.300430447,5.90841228,3.917446892,2.441989591,1.482040376,0.966063749,0.679453209,0.583189395,0.677272306,0.906139537,1.103103874,1.237858548,1.310403562,1.332774029,1.341075295,1.341871968,1.335164047,1.320951534,1.299234427,1.270012727,1.233286434,1.189055548,1.137320069,1.081017778,1.028962023,0.982755228,0.942397395,0.907888524,0.879228613,0.856417664,0.839455677,0.82834265,0.823254054
444,57.52916572,53.56564954,6,452,0.432613792,256.458566,5915.2896,2867.7924,1885.1778,1348.3998,873.0216,1893.375,1097.712,37.10087862,34.7913525,30.38225717,23.87359263,16.13893981,9.799041451,5.330396243,2.733004186,1.666698116,1.110976552,0.88029377,0.974649769,1.291319593,1.522128376,1.611044323,1.558067434,1.395717254,1.221552417,1.053310857,0.890992573,0.740083372,0.617040677,0.524856745,0.463531576,0.433065171,0.43345753,0.464708652,0.526818537,0.619787186,0.743614598,0.88817664,1.023100906,1.142865143,1.247469349,1.336913526,1.411197673,1.470321789,1.514285876,1.543089933,1.556279159
445,-68.92916711,1.323983087,1,755.7,0.255334091,562.7440274,2735.6384,1253.9744,986.3016,653.48,546.72,3309.376,1407.132,10.05422829,10.27141373,10.68604049,11.29810856,11.87451909,11.7159755,10.69533298,8.812591507,6.373024122,4.292449905,2.737381416,1.707818655,1.146812218,0.883513885,0.886860344,1.156851596,1.606947277,1.977526294,2.221384814,2.338522835,2.352750305,2.335497065,2.299750358,2.245510185,2.172776544,2.081549438,1.971828864,1.843614824,1.696907317,1.531706344,1.356081059,1.194238926,1.050581302,0.925108188,0.817819583,0.728715487,0.6577959,0.605060823,0.570510256,0.554689733
446,35.94583247,34.32398295,5,740,0.409517822,436.9568117,4976.9334,2937.684,1632.708,1019.392,992.018,1246.245,632.691,47.21525757,43.84022333,37.39697615,27.88551604,16.80281927,8.639814763,4.213035028,3.52248007,5.511800059,7.011945505,7.446725593,6.816140323,5.439318791,4.273648292,3.493199243,3.097971642,2.983179611,2.834465507,2.594673395,2.263803276,1.874551504,1.525007145,1.233004572,0.998543788,0.82162479,0.702247581,0.640412158,0.636118524,0.689366676,0.800156616,0.952252445,1.096946463,1.225382727,1.337561236,1.433481989,1.513144988,1.576550232,1.623697722,1.654587456,1.668731703
447,17.62083254,-11.19268353,2,1069.1,0.305814896,742.1532947,7680.8776,2836.252,1292.049,782.208,607.104,1264.8,1065.96,47.30780029,44.96745786,40.4995314,33.90402092,25.93742045,18.86921215,13.11202913,8.665871389,5.48195282,3.413915093,2.435147602,2.545650347,3.421694271,4.092092199,4.380264646,4.286211612,3.926285211,3.64954179,3.519446139,3.535998257,3.655746832,3.748337924,3.790070817,3.78094551,3.720962004,3.610120299,3.448420394,3.23586229,2.972445987,2.658171484,2.312148618,1.991706893,1.707269856,1.458837507,1.246409847,1.069986875,0.929568591,0.825154995,0.756746088,0.725422009
448,100.3624989,25.04898299,1,1007.7,0.303597412,701.7648879,5486.3,2621.536,1622.6304,1119.09,883.9872,1975.689,1870.72,17.81003401,17.84295277,17.90579767,17.99856872,17.91938887,17.06262705,15.31816849,12.68601321,9.540278776,7.003317919,5.279194773,4.367909337,4.049491363,3.664030105,3.09154179,2.332026418,1.500869669,0.944228578,0.725040788,0.8433063,1.211266779,1.565647217,1.858579434,2.090063428,2.260099199,2.368686749,2.415826075,2.40151718,2.325760062,2.188554722,2.007654961,1.836322182,1.684240277,1.551409246,1.437829089,1.343499806,1.268421398,1.212593863,1.176017202,1.159268942
449,122.3041655,53.04898288,3,258.9,0.296215782,182.209734,4401.7272,1690.758,986.476,752.976,585.648,1178.185,935.078,12.79573008,11.85169554,10.04944776,7.388986761,4.290208001,2.012797881,0.78579029,0.60918523,1.187531418,1.634475009,1.788860759,1.650688668,1.305742991,1.011376489,0.814380575,0.714755249,0.686863563,0.653794677,0.6015648,0.530173934,0.446738349,0.372606866,0.311661085,0.263901008,0.229326634,0.207937964,0.199734998,0.204717734,0.222886175,0.254240318,0.294928443,0.333395379,0.367540188,0.397362869,0.422863422,0.444041848,0.460898146,0.473432316,0.481644358,0.485404609
450,-141.3125002,67.52398282,7,256.5,0.476031876,134.3978238,24551.985,24598.872,21784.312,16914.48,12876.696,30483.75,36372.805,24.08992931,22.25960628,18.76535324,13.60717017,7.586996996,3.110653489,0.615561421,0.11032168,1.032654869,1.798933452,2.107932869,1.95965312,1.484537538,1.07391612,0.798939774,0.659608501,0.623432396,0.592941741,0.550414769,0.495851481,0.433917111,0.37860736,0.332466901,0.295495735,0.267693861,0.24906128,0.239597992,0.239303995,0.248179292,0.26622388,0.290841984,0.314246271,0.335020863,0.35316576,0.368680962,0.381566468,0.39182228,0.399448396,0.404444817,0.406732651
451,130.8374988,62.09898284,6,317,0.438111725,178.1185832,18649.683,8452.56,3480.6784,3861.435,1971.7004,4281.27,2244.242,27.92041746,25.83568178,21.85573184,15.98056765,9.099974827,3.883310214,0.815911425,0.009269814,0.578499055,1.206836426,1.482565702,1.405686883,1.070763955,0.761488877,0.529442007,0.374623344,0.290618288,0.258183039,0.273818724,0.337525343,0.435737284,0.527757713,0.606187206,0.671025761,0.72227338,0.759930062,0.783995808,0.794470616,0.791354488,0.774647423,0.747976084,0.722220456,0.699358719,0.679390872,0.662316916,0.648136852,0.636850677,0.628458394,0.622960002,0.620442317
452,97.96249889,27.74898298,3,628.1,0.33568943,417.253469,8664.37,4726.7096,3127.7048,2071.3192,1391.992,2378.5,1959.884,32.33860852,30.03904324,25.64896408,19.16837102,11.60273418,5.968463862,2.813998297,2.139337488,3.272325923,4.196497071,4.545220652,4.318496666,3.652973572,2.958596742,2.309901699,1.706888444,1.188741349,0.87301353,0.781078283,0.912935607,1.209586563,1.494034334,1.734097682,1.929776606,2.081071106,2.187981182,2.250506834,2.268648063,2.242404867,2.171777248,2.068962398,1.970551893,1.883198749,1.806902964,1.74166454,1.687483476,1.644359771,1.612293427,1.591284443,1.58166454
453,46.07916576,39.8906496,3,299.8,0.314296551,205.573894,10096.2668,2574.9252,1644.048,1108.944,877.92,1624.24,1088.025,18.18974121,16.81239723,14.18292237,10.30131661,5.771033776,2.402435264,0.524677697,0.137761076,0.84122659,1.433697808,1.696742651,1.630361119,1.317365167,1.006190656,0.742007743,0.524816428,0.358912978,0.257186196,0.221979499,0.253292888,0.333188005,0.407849775,0.46749364,0.5121196,0.541727654,0.556317802,0.555890046,0.540444384,0.509980816,0.464499343,0.408601851,0.356093998,0.309485903,0.268777568,0.233968991,0.205060173,0.182051113,0.164941813,0.153732271,0.148599481
454,167.9374986,61.83231618,7,234.3,0.310991631,161.4346609,18482.9232,4323.7062,3623.6376,2963.4264,1579.5448,6700.737,1593.9,5.602952273,5.339068969,4.835291751,4.09162062,3.207394347,2.480629248,1.965510107,1.662036924,1.514118845,1.353483303,1.149535287,0.902274796,0.63909453,0.442172583,0.326450426,0.291928059,0.316964833,0.336638792,0.339145947,0.324486297,0.297344544,0.271774789,0.250332324,0.233017149,0.219829264,0.210768669,0.205835364,0.20502935,0.208350625,0.21579919,0.226221453,0.236156636,0.244975506,0.252678063,0.259264307,0.264734239,0.269087859,0.272325165,0.274446159,0.275417351
455,142.0291654,-33.00101678,5,172.7,0.480495148,89.71848794,2009.6076,1437.8,1279.224,1107.3024,914.1012,1945.68,1671.67,3.3941566,3.574056452,3.917501624,4.424492116,4.968929913,5.172520969,4.966484549,4.350820651,3.460283299,2.699134559,2.140876624,1.785509495,1.581676136,1.375305445,1.138384493,0.870913281,0.605008879,0.437022498,0.384472538,0.447359002,0.594837459,0.734374627,0.84914627,0.93915239,1.004392985,1.044868057,1.060577605,1.051521629,1.017700129,0.959113105,0.882988245,0.811008609,0.747116573,0.691312136,0.643595299,0.603966061,0.572424423,0.548970384,0.533603945,0.526567734
